Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Age_range,Distance,Att_rate
34,No,Travel_Frequently,Research & Development,19,3,Medical,1,3,Female,Laboratory Technician,Divorced,4444,4,No,13,15,4,11,8,5,10,29-38,far,0
28,No,Travel_Frequently,Research & Development,1,4,Medical,1,4,Male,Laboratory Technician,Single,2154,0,Yes,11,5,2,4,2,0,2,29-38,Very nearby,0
44,No,Travel_Rarely,Research & Development,4,2,Life Sciences,1,3,Male,Manager,Divorced,19190,1,No,14,26,2,25,9,14,13,39-48,Very nearby,0
34,No,Travel_Frequently,Human Resources,11,3,Life Sciences,1,3,Male,Human Resources,Married,4490,4,No,11,14,4,10,9,1,8,29-38,nearby,0
35,No,Travel_Rarely,Research & Development,6,1,Life Sciences,1,3,Male,Research Scientist,Married,3506,0,Yes,14,4,3,3,2,2,2,29-38,Very nearby,0
42,No,Travel_Rarely,Research & Development,7,4,Medical,1,2,Female,Research Scientist,Married,2372,6,Yes,16,18,3,1,0,0,0,39-48,Very nearby,0
43,No,Travel_Rarely,Sales,4,4,Marketing,1,4,Female,Sales Executive,Single,10231,3,No,14,23,4,21,7,15,17,39-48,Very nearby,0
36,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,3,Female,Manufacturing Director,Single,5410,9,Yes,11,18,3,16,14,5,12,29-38,Very nearby,0
44,Yes,Travel_Rarely,Research & Development,15,3,Medical,1,1,Female,Healthcare Representative,Married,7978,1,No,11,10,3,10,7,0,5,39-48,nearby,1
28,No,Travel_Frequently,Research & Development,2,3,Life Sciences,1,4,Male,Laboratory Technician,Married,3867,1,Yes,12,2,3,2,2,2,2,29-38,Very nearby,0
51,No,Travel_Frequently,Research & Development,6,2,Medical,1,2,Female,Laboratory Technician,Single,2838,0,No,14,8,2,7,0,7,7,49-58,Very nearby,0
30,No,Non-Travel,Research & Development,9,2,Medical,1,3,Female,Manufacturing Director,Single,4695,7,Yes,18,10,3,8,4,1,7,29-38,nearby,0
29,Yes,Travel_Rarely,Research & Development,7,3,Technical Degree,1,2,Female,Laboratory Technician,Divorced,3339,3,Yes,13,10,3,7,7,7,7,29-38,Very nearby,1
28,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,4,Male,Research Scientist,Single,2080,2,No,11,5,2,3,2,1,2,29-38,Very nearby,0
25,No,Travel_Rarely,Research & Development,1,3,Medical,1,4,Female,Research Scientist,Single,2096,1,No,18,2,2,2,2,2,1,18-28,Very nearby,0
32,No,Travel_Rarely,Sales,8,3,Medical,1,3,Male,Sales Executive,Married,6209,1,No,15,10,4,10,7,0,8,29-38,Very nearby,0
45,No,Travel_Frequently,Research & Development,25,3,Medical,1,2,Female,Manager,Single,18061,3,No,22,22,3,0,0,0,0,39-48,far,0
39,No,Travel_Rarely,Research & Development,13,4,Medical,1,3,Female,Manager,Divorced,17123,6,Yes,13,21,3,19,9,15,2,39-48,nearby,0
58,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,1,Male,Research Scientist,Divorced,2372,1,No,12,2,3,2,2,2,2,59-68,far,0
32,Yes,Travel_Rarely,Research & Development,7,2,Life Sciences,1,4,Male,Laboratory Technician,Married,4883,1,No,18,10,3,10,4,1,1,29-38,Very nearby,1
39,Yes,Travel_Rarely,Research & Development,23,3,Medical,1,3,Male,Research Scientist,Single,3904,0,No,13,6,3,5,2,0,3,39-48,far,1
30,No,Travel_Rarely,Research & Development,6,3,Technical Degree,1,1,Female,Laboratory Technician,Married,4627,0,No,12,10,3,9,2,6,7,29-38,Very nearby,0
36,No,Travel_Rarely,Research & Development,10,4,Technical Degree,1,4,Female,Healthcare Representative,Married,7094,3,No,12,10,3,7,7,1,7,29-38,nearby,0
46,No,Travel_Rarely,Human Resources,1,2,Life Sciences,1,4,Female,Human Resources,Single,3423,6,No,12,10,4,7,6,5,7,39-48,Very nearby,0
28,No,Non-Travel,Research & Development,1,3,Life Sciences,1,3,Female,Laboratory Technician,Married,6674,0,No,11,10,3,9,8,7,5,29-38,Very nearby,0
50,No,Travel_Rarely,Research & Development,28,3,Life Sciences,1,4,Female,Research Director,Married,16880,4,Yes,11,25,3,3,2,1,2,49-58,very far,0
40,Yes,Travel_Rarely,Sales,25,4,Marketing,1,4,Male,Sales Executive,Single,9094,2,Yes,12,9,3,5,4,1,0,39-48,far,1
52,Yes,Travel_Rarely,Sales,5,3,Life Sciences,1,2,Male,Sales Executive,Single,8446,9,Yes,19,10,2,8,7,7,7,49-58,Very nearby,1
30,No,Travel_Rarely,Research & Development,17,4,Medical,1,2,Female,Manager,Married,11916,1,Yes,23,9,3,9,1,0,8,29-38,nearby,0
39,No,Travel_Rarely,Research & Development,18,2,Life Sciences,1,1,Male,Manufacturing Director,Single,4534,0,No,11,9,3,8,7,1,7,39-48,far,0
31,No,Non-Travel,Sales,2,4,Life Sciences,1,4,Female,Sales Executive,Divorced,9852,1,Yes,19,10,2,10,8,9,6,29-38,Very nearby,0
41,No,Non-Travel,Sales,10,2,Medical,1,3,Male,Sales Executive,Single,6151,1,No,13,19,3,19,2,11,9,39-48,nearby,0
31,Yes,Travel_Frequently,Sales,1,3,Life Sciences,1,4,Female,Sales Representative,Single,2302,1,Yes,11,3,4,3,2,2,2,29-38,Very nearby,1
44,Yes,Travel_Rarely,Research & Development,3,3,Life Sciences,1,1,Male,Laboratory Technician,Married,2362,4,No,12,10,4,3,2,1,2,39-48,Very nearby,1
42,No,Non-Travel,Research & Development,2,1,Life Sciences,1,3,Male,Manager,Married,17861,0,Yes,13,21,2,20,8,2,10,39-48,Very nearby,0
55,No,Travel_Rarely,Research & Development,2,2,Medical,1,4,Female,Manager,Married,19187,4,No,14,23,3,19,9,9,11,49-58,Very nearby,0
56,No,Travel_Rarely,Human Resources,8,4,Life Sciences,1,4,Male,Manager,Single,19717,6,No,14,36,3,7,3,7,7,49-58,Very nearby,0
40,No,Non-Travel,Research & Development,16,2,Life Sciences,1,3,Male,Research Scientist,Divorced,3544,9,No,16,6,3,4,2,0,0,39-48,nearby,0
34,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1,4,Male,Healthcare Representative,Divorced,8500,0,No,11,10,2,9,7,1,6,29-38,nearby,0
40,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3,Male,Research Scientist,Single,4661,1,No,13,9,3,9,8,8,8,39-48,Very nearby,0
41,No,Travel_Frequently,Sales,1,3,Marketing,1,3,Female,Sales Executive,Divorced,4103,0,No,17,10,3,9,3,1,7,39-48,Very nearby,0
35,No,Travel_Frequently,Research & Development,4,4,Life Sciences,1,3,Male,Research Scientist,Single,4249,1,Yes,11,9,3,9,6,1,1,29-38,Very nearby,0
51,No,Travel_Rarely,Human Resources,5,3,Life Sciences,1,3,Male,Manager,Divorced,14026,1,Yes,11,33,3,33,9,0,10,49-58,Very nearby,0
38,No,Travel_Rarely,Sales,2,2,Life Sciences,1,2,Female,Sales Executive,Divorced,6893,3,No,15,11,3,7,7,1,7,39-48,Very nearby,0
34,No,Travel_Rarely,Sales,15,2,Medical,1,3,Female,Sales Executive,Single,6125,1,No,12,10,4,10,8,9,6,29-38,nearby,0
25,No,Travel_Rarely,Research & Development,19,1,Medical,1,4,Male,Laboratory Technician,Married,3669,3,No,11,7,2,3,2,1,2,18-28,far,0
58,Yes,Travel_Rarely,Research & Development,7,4,Medical,1,3,Female,Manufacturing Director,Married,10008,7,Yes,14,31,2,10,9,5,9,59-68,Very nearby,1
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,2,Male,Laboratory Technician,Married,2387,3,No,22,7,3,4,2,0,3,39-48,Very nearby,0
36,No,Travel_Frequently,Sales,7,3,Marketing,1,1,Female,Sales Executive,Married,4639,2,No,16,17,2,15,7,6,13,29-38,Very nearby,0
48,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,4,Male,Manufacturing Director,Single,7898,1,No,11,11,3,10,9,0,8,49-58,Very nearby,0
27,No,Travel_Rarely,Sales,11,3,Medical,1,3,Female,Sales Representative,Married,2534,8,No,14,5,3,1,0,0,0,18-28,nearby,0
51,No,Travel_Rarely,Research & Development,11,2,Technical Degree,1,4,Female,Manufacturing Director,Single,13142,3,No,16,29,2,5,2,0,3,49-58,nearby,0
18,No,Non-Travel,Research & Development,1,3,Life Sciences,1,4,Female,Laboratory Technician,Single,1611,1,No,15,0,4,0,0,0,0,18-28,Very nearby,0
35,No,Travel_Rarely,Research & Development,1,3,Medical,1,4,Female,Laboratory Technician,Married,5363,0,No,12,10,3,9,7,0,0,29-38,Very nearby,0
27,No,Travel_Frequently,Sales,2,1,Life Sciences,1,4,Male,Sales Executive,Single,5071,3,No,20,8,3,6,2,0,0,18-28,Very nearby,0
55,Yes,Travel_Rarely,Sales,13,4,Marketing,1,1,Male,Sales Executive,Single,13695,6,Yes,17,24,2,19,7,3,8,49-58,nearby,1
56,No,Travel_Rarely,Research & Development,23,3,Life Sciences,1,4,Male,Manufacturing Director,Married,13402,4,Yes,12,33,3,19,16,15,9,49-58,far,0
34,No,Non-Travel,Research & Development,26,1,Technical Degree,1,1,Female,Research Scientist,Divorced,2029,1,No,20,5,3,5,4,0,0,29-38,far,0
40,No,Travel_Rarely,Research & Development,2,1,Medical,1,2,Female,Healthcare Representative,Divorced,6377,5,No,20,15,3,12,11,11,8,39-48,Very nearby,0
34,No,Travel_Rarely,Research & Development,29,3,Medical,1,2,Male,Laboratory Technician,Married,5429,4,No,13,10,3,8,7,7,7,29-38,very far,0
31,Yes,Travel_Frequently,Sales,2,3,Life Sciences,1,3,Female,Sales Representative,Single,2785,7,No,14,3,4,1,0,0,0,29-38,Very nearby,1
35,Yes,Travel_Frequently,Sales,18,4,Marketing,1,4,Female,Sales Executive,Married,4614,0,Yes,18,5,2,4,2,3,2,29-38,far,1
38,No,Travel_Frequently,Research & Development,7,3,Life Sciences,1,4,Male,Research Scientist,Divorced,2610,1,No,11,4,3,4,2,0,3,39-48,Very nearby,0
34,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1,3,Female,Healthcare Representative,Single,6687,1,No,11,14,4,14,11,4,11,29-38,Very nearby,0
28,No,Travel_Rarely,Sales,26,3,Life Sciences,1,3,Male,Sales Executive,Married,4724,1,No,11,5,3,5,3,0,4,29-38,far,0
31,Yes,Travel_Rarely,Research & Development,22,4,Medical,1,4,Male,Manufacturing Director,Married,6179,1,Yes,15,10,2,10,2,6,7,29-38,far,1
39,No,Travel_Rarely,Sales,21,4,Life Sciences,1,1,Male,Sales Executive,Married,6120,3,Yes,12,8,4,5,4,1,4,39-48,far,0
51,No,Travel_Frequently,Sales,2,3,Marketing,1,2,Male,Sales Executive,Married,10596,2,No,11,14,3,4,2,3,2,49-58,Very nearby,0
41,No,Travel_Frequently,Research & Development,22,3,Life Sciences,1,4,Female,Research Scientist,Divorced,5467,3,Yes,14,12,2,6,2,3,3,39-48,far,0
37,No,Travel_Rarely,Research & Development,4,1,Life Sciences,1,3,Male,Research Scientist,Married,2996,7,Yes,15,8,3,6,4,1,3,29-38,Very nearby,0
33,No,Travel_Frequently,Sales,5,1,Life Sciences,1,2,Male,Sales Executive,Married,9998,6,No,13,8,4,5,4,1,2,29-38,Very nearby,0
32,No,Travel_Rarely,Sales,2,1,Marketing,1,3,Male,Sales Executive,Married,4078,0,Yes,13,4,2,3,2,1,2,29-38,Very nearby,0
39,No,Non-Travel,Research & Development,25,2,Life Sciences,1,3,Male,Healthcare Representative,Married,10920,3,No,21,13,3,6,4,0,5,39-48,far,0
25,No,Travel_Rarely,Sales,18,1,Life Sciences,1,1,Male,Sales Executive,Married,6232,2,No,11,6,2,3,2,1,2,18-28,far,0
52,No,Travel_Frequently,Research & Development,28,2,Medical,1,4,Female,Manufacturing Director,Married,13247,2,Yes,11,24,2,5,3,0,2,49-58,very far,0
43,No,Travel_Rarely,Research & Development,6,3,Medical,1,1,Female,Research Scientist,Single,4081,1,Yes,14,20,1,20,7,1,8,39-48,Very nearby,0
27,No,Travel_Rarely,Sales,10,3,Marketing,1,4,Female,Sales Executive,Married,5769,1,Yes,11,6,3,6,2,4,4,18-28,nearby,0
27,Yes,Travel_Rarely,Research & Development,17,4,Life Sciences,1,4,Female,Research Scientist,Single,2394,1,Yes,13,8,3,8,2,7,7,18-28,nearby,1
26,No,Travel_Rarely,Research & Development,2,1,Medical,1,1,Male,Research Scientist,Single,3904,0,No,12,5,3,4,3,1,1,18-28,Very nearby,0
42,No,Travel_Rarely,Human Resources,10,3,Human Resources,1,3,Female,Manager,Married,16799,0,No,14,21,3,20,7,0,9,39-48,nearby,0
52,No,Travel_Rarely,Research & Development,8,4,Other,1,3,Female,Laboratory Technician,Married,2950,9,No,13,12,1,5,4,0,4,49-58,Very nearby,0
37,No,Travel_Rarely,Research & Development,11,3,Medical,1,1,Female,Laboratory Technician,Single,3629,4,No,18,8,3,3,2,0,2,29-38,nearby,0
35,No,Travel_Frequently,Research & Development,18,2,Life Sciences,1,3,Male,Manufacturing Director,Single,9362,2,No,11,10,3,2,2,2,2,29-38,far,0
25,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,1,Male,Laboratory Technician,Married,3229,4,No,11,7,2,3,2,0,2,18-28,Very nearby,0
26,No,Travel_Rarely,Research & Development,7,3,Other,1,3,Male,Laboratory Technician,Single,3578,0,No,12,8,3,7,7,0,7,18-28,Very nearby,0
29,No,Travel_Rarely,Human Resources,17,3,Other,1,2,Male,Human Resources,Single,7988,1,No,13,10,2,10,9,0,9,29-38,nearby,0
49,Yes,Travel_Frequently,Research & Development,28,2,Life Sciences,1,1,Male,Laboratory Technician,Single,4284,3,No,20,20,3,4,3,1,3,49-58,very far,1
29,Yes,Travel_Frequently,Research & Development,14,1,Other,1,3,Female,Healthcare Representative,Single,7553,0,Yes,12,9,3,8,7,7,7,29-38,nearby,1
54,No,Travel_Rarely,Research & Development,1,3,Medical,1,4,Female,Research Director,Single,17328,6,No,19,29,2,20,7,12,7,49-58,Very nearby,0
58,No,Travel_Rarely,Research & Development,1,3,Medical,1,4,Female,Research Director,Married,19701,3,Yes,21,32,3,9,8,1,5,59-68,Very nearby,0
55,No,Travel_Rarely,Research & Development,1,4,Medical,1,2,Male,Research Director,Divorced,14732,2,No,13,31,4,7,7,0,0,49-58,Very nearby,0
36,No,Travel_Rarely,Sales,3,4,Marketing,1,1,Female,Sales Executive,Single,9278,3,Yes,16,15,3,5,4,0,1,29-38,Very nearby,0
31,Yes,Travel_Frequently,Sales,1,4,Life Sciences,1,2,Female,Sales Representative,Single,1359,1,No,12,1,3,1,0,0,0,29-38,Very nearby,1
30,No,Travel_Rarely,Sales,7,4,Marketing,1,4,Female,Sales Executive,Divorced,4779,7,No,14,8,3,3,2,0,2,29-38,Very nearby,0
31,No,Travel_Rarely,Research & Development,8,5,Life Sciences,1,1,Female,Research Director,Single,16422,3,No,11,9,4,3,2,1,0,29-38,Very nearby,0
34,No,Travel_Frequently,Research & Development,1,4,Other,1,4,Male,Research Scientist,Divorced,2996,5,No,14,10,3,4,3,1,3,29-38,Very nearby,0
31,Yes,Travel_Rarely,Research & Development,8,3,Life Sciences,1,1,Female,Research Scientist,Single,1261,1,No,12,1,4,1,0,0,0,29-38,Very nearby,1
27,No,Travel_Rarely,Research & Development,11,1,Life Sciences,1,2,Male,Laboratory Technician,Married,2099,0,No,14,6,4,5,0,1,4,18-28,nearby,0
36,No,Travel_Rarely,Research & Development,4,4,Life Sciences,1,1,Male,Laboratory Technician,Single,5810,1,No,16,10,2,10,4,1,8,29-38,Very nearby,0
36,No,Travel_Rarely,Sales,16,4,Marketing,1,3,Female,Sales Executive,Married,5647,4,No,13,11,2,3,2,0,2,29-38,nearby,0
47,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,1,Male,Research Scientist,Married,3420,7,No,12,17,2,6,5,1,2,39-48,Very nearby,0
25,Yes,Travel_Rarely,Sales,9,2,Life Sciences,1,1,Male,Sales Representative,Married,4400,3,No,12,6,3,3,2,2,2,18-28,nearby,1
37,No,Non-Travel,Research & Development,5,2,Technical Degree,1,3,Male,Laboratory Technician,Single,3500,0,No,14,7,1,6,5,1,3,29-38,Very nearby,0
56,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,1,Female,Research Scientist,Married,2066,2,No,22,5,4,3,2,1,0,49-58,Very nearby,0
47,No,Travel_Rarely,Research & Development,2,4,Medical,1,1,Female,Research Director,Married,17169,3,No,19,26,4,20,17,5,6,39-48,Very nearby,0
24,No,Travel_Rarely,Sales,4,1,Medical,1,4,Female,Sales Executive,Married,4162,1,Yes,12,5,3,5,4,0,3,18-28,Very nearby,0
32,No,Travel_Rarely,Sales,7,5,Marketing,1,4,Male,Sales Executive,Married,9204,4,No,12,7,2,4,3,0,3,29-38,Very nearby,0
34,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,4,Female,Laboratory Technician,Married,3294,5,No,17,7,2,5,4,0,2,29-38,Very nearby,0
41,No,Travel_Rarely,Research & Development,5,5,Medical,1,2,Male,Research Scientist,Married,2127,2,Yes,12,7,2,4,2,0,3,39-48,Very nearby,0
40,No,Non-Travel,Research & Development,9,4,Other,1,3,Male,Laboratory Technician,Divorced,3975,3,No,11,11,4,8,7,0,7,39-48,nearby,0
31,No,Travel_Rarely,Sales,8,2,Life Sciences,1,1,Male,Sales Executive,Divorced,10793,1,No,18,13,3,13,7,9,9,29-38,Very nearby,0
46,Yes,Travel_Rarely,Sales,9,3,Marketing,1,1,Male,Sales Executive,Divorced,10096,4,No,11,28,4,7,7,4,3,39-48,nearby,1
39,Yes,Non-Travel,Research & Development,2,3,Life Sciences,1,1,Female,Laboratory Technician,Single,3646,2,Yes,23,11,4,1,0,0,0,39-48,Very nearby,1
31,Yes,Travel_Frequently,Research & Development,1,5,Life Sciences,1,3,Female,Manufacturing Director,Single,7446,1,No,11,10,3,10,8,4,7,29-38,Very nearby,1
45,No,Travel_Rarely,Research & Development,20,3,Medical,1,2,Male,Healthcare Representative,Divorced,10851,2,Yes,18,24,3,7,7,0,7,39-48,far,0
31,No,Travel_Rarely,Human Resources,8,2,Medical,1,4,Female,Human Resources,Single,2109,9,No,18,8,3,3,2,0,2,29-38,Very nearby,0
31,Yes,Travel_Frequently,Research & Development,2,3,Life Sciences,1,2,Male,Laboratory Technician,Married,3722,6,Yes,13,7,1,2,2,2,2,29-38,Very nearby,1
45,No,Travel_Rarely,Research & Development,29,3,Technical Degree,1,2,Male,Manufacturing Director,Married,9380,4,Yes,18,10,4,3,1,1,2,39-48,very far,0
48,No,Travel_Rarely,Sales,7,3,Marketing,1,3,Male,Sales Executive,Divorced,5486,4,No,11,15,3,2,2,2,2,49-58,Very nearby,0
34,Yes,Travel_Rarely,Human Resources,9,4,Technical Degree,1,1,Female,Human Resources,Married,2742,1,No,15,2,3,2,2,2,2,29-38,nearby,1
40,No,Non-Travel,Research & Development,8,1,Medical,1,4,Male,Research Director,Divorced,13757,2,No,11,16,3,9,8,4,8,39-48,Very nearby,0
28,No,Travel_Rarely,Sales,5,3,Medical,1,4,Male,Sales Executive,Single,8463,0,No,18,6,3,5,4,1,3,29-38,Very nearby,0
44,No,Non-Travel,Research & Development,5,3,Life Sciences,1,3,Male,Laboratory Technician,Single,3162,3,No,14,7,3,5,2,0,3,39-48,Very nearby,0
53,No,Travel_Rarely,Research & Development,2,3,Medical,1,4,Male,Research Director,Single,16598,4,No,12,35,2,9,8,8,8,49-58,Very nearby,0
49,No,Travel_Rarely,Research & Development,5,4,Technical Degree,1,1,Male,Healthcare Representative,Married,6651,2,No,14,20,2,3,2,1,2,49-58,Very nearby,0
40,No,Travel_Rarely,Research & Development,2,3,Medical,1,3,Male,Research Scientist,Divorced,2345,2,No,14,8,4,3,1,1,2,39-48,Very nearby,0
44,No,Travel_Rarely,Research & Development,20,3,Life Sciences,1,4,Male,Research Scientist,Single,3420,1,No,13,6,2,5,2,1,3,39-48,far,0
33,No,Travel_Frequently,Sales,7,3,Medical,1,4,Male,Sales Executive,Married,4373,0,No,14,5,3,4,3,0,3,29-38,Very nearby,0
34,No,Travel_Rarely,Sales,3,3,Other,1,4,Male,Sales Executive,Single,4759,3,No,18,15,3,13,9,3,12,29-38,Very nearby,0
30,No,Travel_Rarely,Sales,16,1,Life Sciences,1,4,Male,Sales Executive,Married,5301,8,No,15,4,2,2,1,2,2,29-38,nearby,0
42,No,Travel_Frequently,Research & Development,9,2,Medical,1,1,Female,Laboratory Technician,Single,3673,1,No,13,12,3,12,9,5,8,39-48,nearby,0
44,No,Travel_Frequently,Sales,1,5,Marketing,1,1,Female,Sales Executive,Married,4768,7,No,12,11,2,1,0,0,0,39-48,Very nearby,0
30,No,Non-Travel,Research & Development,7,3,Technical Degree,1,3,Male,Research Scientist,Divorced,1274,1,No,13,1,2,1,0,0,0,29-38,Very nearby,0
57,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,2,Male,Research Scientist,Married,4900,0,No,24,13,2,12,9,2,8,49-58,Very nearby,0
49,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,3,Male,Healthcare Representative,Divorced,10466,3,No,14,29,3,8,7,0,7,49-58,Very nearby,0
34,No,Travel_Frequently,Research & Development,15,3,Medical,1,2,Male,Research Director,Divorced,17007,7,No,14,16,2,14,8,6,9,29-38,nearby,0
28,Yes,Travel_Frequently,Sales,1,3,Technical Degree,1,1,Male,Sales Representative,Married,2909,3,No,15,5,4,3,2,1,2,29-38,Very nearby,1
29,Yes,Travel_Frequently,Sales,13,3,Technical Degree,1,1,Female,Sales Executive,Single,5765,5,No,11,7,1,5,3,0,0,29-38,nearby,1
34,Yes,Travel_Rarely,Sales,24,4,Medical,1,1,Female,Sales Executive,Single,4599,0,Yes,23,16,4,15,9,10,10,29-38,far,1
35,No,Travel_Rarely,Sales,7,1,Life Sciences,1,4,Male,Sales Representative,Married,2404,1,No,13,1,3,1,0,0,0,29-38,Very nearby,0
24,Yes,Travel_Frequently,Research & Development,9,3,Medical,1,2,Male,Laboratory Technician,Single,3172,2,Yes,11,4,2,0,0,0,0,18-28,nearby,1
24,No,Non-Travel,Sales,13,2,Life Sciences,1,4,Female,Sales Representative,Married,2033,1,No,13,1,3,1,0,0,0,18-28,nearby,0
44,No,Travel_Frequently,Research & Development,2,1,Medical,1,2,Male,Manufacturing Director,Single,10209,5,Yes,18,16,2,2,2,2,2,39-48,Very nearby,0
29,No,Travel_Rarely,Sales,19,3,Life Sciences,1,3,Male,Sales Executive,Divorced,8620,1,No,14,10,3,10,7,0,4,29-38,far,0
30,No,Travel_Rarely,Human Resources,1,3,Life Sciences,1,3,Male,Human Resources,Divorced,2064,0,No,21,6,4,5,3,1,3,29-38,Very nearby,0
55,No,Travel_Rarely,Research & Development,4,4,Life Sciences,1,4,Male,Healthcare Representative,Married,4035,0,Yes,16,4,3,3,2,1,2,49-58,Very nearby,0
33,No,Travel_Rarely,Research & Development,4,4,Medical,1,1,Female,Laboratory Technician,Married,3838,8,No,11,8,3,5,4,0,2,29-38,Very nearby,0
47,No,Travel_Rarely,Sales,14,3,Medical,1,3,Female,Sales Executive,Married,4591,3,Yes,17,11,2,5,4,1,2,39-48,nearby,0
28,Yes,Travel_Frequently,Research & Development,2,2,Medical,1,3,Male,Laboratory Technician,Single,2561,7,No,11,8,2,0,0,0,0,29-38,Very nearby,1
28,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1,Male,Research Scientist,Divorced,1563,1,No,14,1,1,1,0,0,0,29-38,Very nearby,0
28,No,Travel_Frequently,Sales,7,3,Life Sciences,1,3,Male,Sales Executive,Single,4898,0,No,14,5,3,4,2,1,3,29-38,Very nearby,0
49,No,Travel_Rarely,Research & Development,3,2,Medical,1,3,Female,Laboratory Technician,Married,4789,4,No,25,10,3,3,2,1,2,49-58,Very nearby,0
29,No,Travel_Frequently,Research & Development,2,1,Life Sciences,1,4,Female,Laboratory Technician,Married,3180,0,No,13,4,3,3,2,0,2,29-38,Very nearby,0
28,No,Travel_Rarely,Research & Development,29,1,Life Sciences,1,3,Male,Manufacturing Director,Married,6549,1,No,14,8,2,8,6,1,7,29-38,very far,0
33,No,Travel_Rarely,Research & Development,8,5,Life Sciences,1,4,Male,Healthcare Representative,Single,6388,2,Yes,17,14,3,0,0,0,0,29-38,Very nearby,0
